date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20130623,7.0,1.9,145.0,17.7,15.7,12.7,0.2,100990.0,0.0
20130624,7.0,0.4,103.0,21.1,13.9,10.0,0.0,102240.0,0.0
20130625,5.0,7.9,250.0,22.5,16.0,10.8,0.0,102890.0,0.0
20130626,5.0,5.5,213.0,20.7,16.4,10.2,0.0,103000.0,0.0
20130627,5.0,5.0,204.0,21.5,16.3,11.9,1.4,102640.0,0.0
20130628,7.0,0.0,81.0,22.2,16.8,12.1,0.8,101980.0,0.0
20130629,4.0,9.1,266.0,27.2,17.7,13.2,0.0,102280.0,0.0
20130630,2.0,11.1,293.0,21.3,20.7,14.1,0.0,102160.0,0.0
20130701,3.0,8.2,253.0,17.9,17.4,13.4,0.0,101700.0,0.0
20130702,5.0,0.0,80.0,21.5,14.8,11.6,1.2,101110.0,0.0
20130703,7.0,0.2,94.0,24.9,17.9,14.3,0.0,100890.0,0.0
20130704,4.0,4.5,194.0,26.3,18.7,12.5,0.0,101970.0,0.0
20130705,0.0,11.9,302.0,28.1,19.2,12.0,0.0,102860.0,0.0
20130706,0.0,13.6,323.0,29.5,21.1,14.0,0.0,102940.0,0.0
20130707,0.0,13.8,325.0,27.7,23.0,16.5,0.0,103160.0,0.0
20130708,0.0,13.7,323.0,27.2,21.6,15.5,0.0,103260.0,0.0
20130709,0.0,14.5,333.0,24.6,19.9,12.5,0.0,102820.0,0.0
20130710,1.0,12.8,311.0,23.4,19.1,13.6,0.0,102560.0,0.0
20130711,3.0,12.5,307.0,25.9,17.6,11.8,0.0,102550.0,0.0
20130712,2.0,8.1,248.0,31.4,19.1,12.3,0.0,102510.0,0.0
20130713,1.0,12.1,301.0,29.8,22.9,14.3,0.0,102390.0,0.0
20130714,1.0,11.3,290.0,30.9,23.8,17.8,0.0,102360.0,0.0
20130715,0.0,12.6,306.0,31.0,24.4,17.8,0.0,102310.0,0.0
20130716,1.0,9.2,261.0,31.9,24.1,17.2,0.0,102280.0,0.0
20130717,1.0,8.3,248.0,29.5,25.0,18.0,0.0,102380.0,0.0
20130718,0.0,13.9,320.0,29.3,24.0,18.4,0.0,102610.0,0.0
20130719,0.0,14.3,324.0,24.6,22.6,15.9,0.0,102510.0,0.0
20130720,5.0,2.9,159.0,27.5,20.6,16.5,0.0,102330.0,0.0
20130721,4.0,7.5,234.0,33.5,22.2,16.9,0.6,101950.0,0.0
20130722,1.0,10.9,279.0,29.6,25.4,17.2,0.2,101580.0,0.0
20130723,3.0,4.9,193.0,27.7,25.2,20.7,0.4,101330.0,0.0
20130724,1.0,8.6,247.0,26.9,21.5,15.3,8.6,101430.0,0.0
20130725,4.0,6.5,217.0,26.8,21.6,16.3,0.0,101280.0,0.0
20130726,3.0,7.9,236.0,28.9,20.4,13.9,0.0,101240.0,0.0
20130727,3.0,5.8,205.0,24.9,21.8,14.7,6.0,100650.0,0.0
20130728,4.0,7.8,233.0,24.7,19.8,14.7,2.8,100680.0,0.0
20130729,4.0,5.5,199.0,22.3,20.3,15.8,2.8,101150.0,0.0
20130730,3.0,3.1,157.0,26.9,18.8,15.2,2.6,101350.0,0.0
20130731,6.0,1.3,119.0,34.1,21.4,15.9,0.0,101530.0,0.0
20130801,1.0,13.3,299.0,26.4,25.3,16.5,0.0,100920.0,0.0
20130802,3.0,5.0,188.0,24.7,21.8,17.2,3.2,100880.0,0.0
20130803,1.0,9.8,254.0,24.5,20.0,15.2,0.0,101520.0,0.0
20130804,2.0,6.1,203.0,23.8,19.4,14.3,0.0,101890.0,0.0
20130805,2.0,2.0,132.0,22.7,20.3,16.7,12.0,101210.0,0.0
20130806,1.0,9.1,242.0,23.1,17.3,11.9,0.0,101580.0,0.0
20130807,1.0,7.3,217.0,25.5,18.9,14.7,0.0,101450.0,0.0
20130808,1.0,9.5,245.0,24.9,18.9,12.2,0.6,101930.0,0.0
20130809,5.0,4.7,177.0,23.0,20.2,15.5,0.0,101900.0,0.0
20130810,5.0,2.8,144.0,24.0,18.1,13.2,0.0,102200.0,0.0
20130811,3.0,8.9,234.0,22.8,20.2,16.4,0.0,101810.0,0.0
20130812,2.0,4.3,168.0,21.5,18.2,13.6,0.0,101710.0,0.0
20130813,1.0,4.3,167.0,23.4,15.9,10.3,0.4,102190.0,0.0
20130814,3.0,5.7,187.0,24.2,17.3,11.2,1.0,102280.0,0.0
20130815,3.0,2.1,127.0,23.6,20.2,16.1,1.2,101850.0,0.0
20130816,3.0,2.4,132.0,20.9,20.2,16.8,0.8,101500.0,0.0
20130817,3.0,2.5,133.0,23.9,17.4,13.9,0.0,101230.0,0.0
20130818,2.0,4.2,161.0,23.5,19.9,15.8,0.0,100970.0,0.0
20130819,1.0,8.9,224.0,24.9,17.6,11.7,0.0,102010.0,0.0
20130820,0.0,10.6,243.0,27.5,18.4,11.8,0.0,102740.0,0.0
20130821,0.0,11.3,249.0,23.9,20.1,12.7,2.8,102370.0,0.0
20130822,2.0,0.8,92.0,27.7,20.2,16.4,0.0,101970.0,0.0
20130823,0.0,6.2,184.0,18.7,21.7,15.7,0.6,101450.0,0.0
20130824,6.0,0.0,61.0,24.7,18.0,17.2,9.8,101100.0,0.0
20130825,5.0,4.9,164.0,25.9,18.8,12.9,0.2,101330.0,0.0
20130826,3.0,7.2,193.0,23.6,20.4,14.9,0.0,101840.0,0.0
20130827,2.0,8.5,208.0,24.7,17.8,11.9,0.0,101870.0,0.0
20130828,1.0,9.2,215.0,24.7,18.5,12.2,0.0,102230.0,0.0
20130829,1.0,8.1,200.0,25.4,19.5,14.2,0.0,102180.0,0.0
20130830,2.0,8.2,200.0,21.4,20.3,15.1,0.0,101970.0,0.0
20130831,1.0,10.8,228.0,22.3,17.6,13.8,0.0,102560.0,0.0
20130901,0.0,5.4,156.0,26.2,15.8,9.2,0.0,102950.0,0.0
20130902,0.0,12.6,233.0,26.0,18.8,11.4,0.0,102710.0,0.0
20130903,2.0,4.2,137.0,28.5,20.1,14.2,0.0,102700.0,0.0
20130904,0.0,12.5,229.0,29.5,21.1,13.7,0.0,102070.0,0.0
20130905,2.0,11.6,218.0,18.1,22.0,14.4,0.0,101110.0,0.0
20130906,5.0,2.8,114.0,19.5,16.2,14.2,1.2,100860.0,0.0
20130907,2.0,6.1,156.0,18.5,15.2,10.9,0.2,101400.0,0.0
20130908,2.0,5.3,145.0,14.1,13.3,8.0,3.2,101800.0,0.0
20130909,4.0,0.1,58.0,17.2,11.6,9.0,3.2,101660.0,0.0
20130910,2.0,4.0,127.0,17.4,13.1,9.0,0.0,102040.0,0.0
20130911,6.0,0.8,75.0,20.5,14.7,11.9,2.6,102120.0,0.0
20130912,6.0,0.8,74.0,19.6,16.5,12.5,1.8,101930.0,0.0
20130913,7.0,0.1,55.0,14.2,16.9,14.2,29.8,101680.0,0.0
20130914,6.0,0.0,49.0,16.2,11.7,9.2,0.2,101610.0,0.0
20130915,3.0,3.5,114.0,15.2,11.4,6.6,1.8,100970.0,0.0
20130916,0.0,9.4,177.0,14.8,11.6,7.9,0.2,100310.0,0.0
20130917,4.0,0.5,64.0,16.3,11.4,8.0,4.6,100000.0,0.0
20130918,4.0,4.1,118.0,17.5,13.5,10.7,0.0,100430.0,0.0
20130919,2.0,1.1,74.0,19.2,12.3,7.0,0.2,101040.0,0.0
20130920,4.0,6.4,141.0,18.9,14.0,8.7,0.0,101830.0,0.0
20130921,4.0,0.0,44.0,19.8,14.4,9.8,0.0,102450.0,0.0
20130922,6.0,0.0,44.0,18.6,17.2,14.5,0.0,102790.0,0.0
20130923,4.0,1.2,72.0,22.2,15.8,12.9,0.2,102470.0,0.0
20130924,5.0,6.1,132.0,21.9,16.1,10.0,0.0,101640.0,0.0
20130925,7.0,2.3,87.0,20.2,17.2,12.5,0.0,101180.0,0.0
20130926,7.0,3.4,100.0,18.7,17.1,14.0,0.0,101660.0,0.0
20130927,5.0,7.0,136.0,20.2,14.6,10.4,0.0,101610.0,0.0
20130928,6.0,0.7,59.0,19.1,16.0,11.8,0.4,100950.0,0.0
20130929,6.0,4.5,108.0,19.1,16.5,13.8,0.0,100690.0,0.0
20130930,5.0,2.4,83.0,17.5,16.4,13.7,0.0,100680.0,0.0
20131001,6.0,0.0,39.0,22.0,14.6,11.7,0.0,100890.0,0.0
20131002,7.0,2.1,77.0,19.2,18.0,14.0,0.0,101050.0,0.0
20131003,6.0,0.9,59.0,22.0,16.3,13.3,1.6,100850.0,0.0
20131004,6.0,3.9,96.0,19.4,19.0,16.0,0.0,100920.0,0.0
20131005,6.0,0.9,57.0,19.8,16.0,12.6,0.2,102020.0,0.0
20131006,4.0,9.5,142.0,20.3,14.2,8.6,0.0,102570.0,0.0
20131007,7.0,4.3,96.0,21.0,15.1,9.9,0.0,102550.0,0.0
20131008,6.0,4.9,100.0,17.8,16.8,12.6,0.0,102480.0,0.0
20131009,6.0,1.3,60.0,12.1,15.5,13.2,0.0,101990.0,0.0
20131010,4.0,3.3,82.0,13.6,9.6,7.0,1.2,101890.0,0.0
20131011,4.0,2.4,72.0,14.1,10.9,8.2,5.0,101780.0,0.0
20131012,7.0,3.0,77.0,11.4,11.7,9.2,2.2,101820.0,0.0
20131013,6.0,0.0,32.0,11.8,10.5,9.6,9.0,101070.0,0.0
20131014,7.0,0.2,38.0,13.9,10.3,8.7,2.4,100740.0,0.0
20131015,5.0,3.4,78.0,15.9,10.9,7.9,0.2,101080.0,0.0
20131016,5.0,1.8,60.0,18.7,10.7,5.4,4.8,101020.0,0.0
20131017,4.0,6.4,101.0,17.9,13.9,9.0,0.0,101360.0,0.0
20131018,5.0,0.2,36.0,18.5,14.3,10.6,1.0,101370.0,0.0
20131019,5.0,0.5,41.0,17.4,15.6,12.6,5.6,100540.0,0.0
20131020,6.0,3.3,71.0,18.2,14.9,12.4,7.0,100530.0,0.0
20131021,7.0,0.0,28.0,18.4,15.2,12.2,1.2,100570.0,0.0
20131022,7.0,0.0,27.0,17.8,16.9,15.3,6.8,99710.0,0.0
20131023,4.0,5.4,85.0,17.7,15.6,13.4,0.0,99930.0,0.0
20131024,4.0,7.3,97.0,18.8,12.1,6.4,1.8,101330.0,0.0
20131025,6.0,2.0,54.0,17.7,15.4,11.9,0.2,100500.0,0.0
20131026,4.0,1.1,44.0,16.9,16.1,14.4,4.0,100420.0,0.0
20131027,5.0,4.9,77.0,15.2,14.0,11.0,23.5,99650.0,0.0
20131028,6.0,3.9,68.0,13.1,13.3,11.3,2.5,99250.0,0.0
20131029,1.0,6.5,85.0,14.5,10.3,7.5,0.0,101060.0,0.0
20131030,3.0,6.2,82.0,13.3,9.0,3.5,1.0,102010.0,0.0
20131031,7.0,0.0,23.0,15.0,10.7,8.1,0.2,101650.0,0.0
20131101,7.0,0.0,23.0,15.8,13.2,11.4,0.6,100890.0,0.0
20131102,5.0,3.7,62.0,12.6,13.0,10.2,0.0,99860.0,0.0
20131103,3.0,6.3,78.0,10.8,10.0,7.4,15.0,99870.0,0.0
20131104,3.0,7.4,83.0,13.0,8.4,5.9,5.0,99190.0,0.0
20131105,7.0,1.0,36.0,15.7,8.6,4.2,2.0,99480.0,0.0
20131106,8.0,0.0,21.0,11.2,12.5,9.3,3.2,99950.0,0.0
20131107,5.0,0.6,31.0,11.4,10.2,9.2,0.0,100640.0,0.0
20131108,3.0,0.2,25.0,8.2,8.3,5.1,8.8,100560.0,0.0
20131109,4.0,0.2,25.0,10.2,6.0,3.7,5.6,100610.0,0.0
20131110,2.0,7.9,79.0,13.1,7.3,4.4,1.0,101590.0,0.0
20131111,7.0,0.0,19.0,12.8,7.4,1.6,2.8,102240.0,0.0
20131112,4.0,1.4,36.0,10.8,11.2,9.6,0.2,102630.0,0.0
20131113,2.0,6.6,69.0,9.7,6.1,1.3,0.4,103210.0,0.0
20131114,2.0,4.5,57.0,10.0,7.0,4.2,0.0,102400.0,0.0
20131115,1.0,6.4,66.0,10.0,6.7,3.4,0.0,103290.0,0.0
20131116,3.0,5.4,60.0,9.7,5.2,0.3,0.0,103200.0,0.0
20131117,8.0,0.0,17.0,9.6,6.2,2.7,0.4,102430.0,0.0
20131118,8.0,0.0,17.0,6.4,8.8,7.9,0.2,101100.0,0.0
20131119,1.0,7.1,66.0,7.6,4.4,2.3,0.2,101400.0,0.0
20131120,5.0,1.7,35.0,8.3,2.4,-2.9,4.2,100410.0,0.0
20131121,4.0,2.1,37.0,8.2,5.8,3.3,0.0,100450.0,0.0
20131122,2.0,4.3,50.0,8.1,5.8,3.3,0.0,101790.0,0.0
20131123,4.0,5.4,55.0,8.2,5.2,2.3,0.0,102440.0,0.0
20131124,7.0,0.0,16.0,7.5,6.0,3.8,0.0,103070.0,0.0
20131125,7.0,1.1,28.0,8.2,5.8,4.0,0.0,103780.0,0.0
20131126,5.0,5.5,53.0,10.9,4.4,0.6,0.2,103890.0,0.0
20131127,8.0,0.0,15.0,10.3,6.6,2.2,0.0,103400.0,0.0
20131128,8.0,0.0,15.0,10.4,8.8,7.2,0.0,103470.0,0.0
20131129,6.0,0.0,15.0,9.0,8.9,7.4,0.2,102690.0,0.0
20131130,4.0,1.6,30.0,9.7,7.2,5.3,0.0,102760.0,0.0
20131201,6.0,0.2,17.0,9.7,5.3,0.8,0.0,103300.0,0.0
20131202,8.0,0.0,13.0,7.7,7.7,5.7,0.0,103400.0,0.0
20131203,8.0,0.0,13.0,8.9,6.8,5.9,0.0,102970.0,0.0
20131204,5.0,0.0,13.0,10.6,7.0,5.1,0.2,102940.0,0.0
20131205,3.0,0.4,18.0,8.8,5.1,-0.5,0.4,102400.0,0.0
20131206,3.0,5.1,45.0,9.4,5.1,1.4,0.0,102780.0,0.0
20131207,7.0,0.0,13.0,12.0,6.2,3.0,0.0,102670.0,0.0
20131208,2.0,3.2,35.0,11.3,8.0,4.0,0.2,102550.0,0.0
20131209,0.0,5.3,45.0,9.6,8.1,4.8,0.2,102890.0,0.0
20131210,3.0,0.9,21.0,5.5,4.9,0.1,0.4,103130.0,0.0
20131211,0.0,2.4,30.0,11.2,3.1,0.7,0.2,102950.0,0.0
20131212,3.0,0.8,21.0,12.6,4.9,-1.5,0.2,102480.0,0.0
20131213,7.0,0.0,12.0,11.8,8.8,5.0,1.8,101960.0,0.0
20131214,3.0,2.0,28.0,12.7,7.7,3.5,1.2,102240.0,0.0
20131215,6.0,0.0,12.0,13.3,8.9,5.0,9.0,101910.0,0.0
20131216,7.0,0.0,12.0,7.4,11.0,8.6,12.8,101660.0,0.0
20131217,7.0,0.0,12.0,10.8,6.0,4.6,2.8,102170.0,0.0
20131218,6.0,1.1,22.0,9.0,7.9,4.9,7.8,100770.0,0.0
20131219,3.0,5.1,42.0,11.1,7.0,4.9,3.8,100210.0,0.0
20131220,2.0,5.4,43.0,12.1,6.6,2.1,2.6,101870.0,0.0
20131221,7.0,0.0,12.0,10.1,8.2,4.2,6.4,101250.0,0.0
20131222,2.0,3.2,34.0,11.9,8.7,7.2,0.2,100980.0,0.0
20131223,6.0,0.0,12.0,9.5,8.2,4.4,27.0,99830.0,0.0
20131224,6.0,0.3,16.0,7.0,8.7,7.9,5.6,97950.0,0.0
20131225,3.0,1.4,24.0,11.2,5.1,3.2,1.8,98460.0,0.0
20131226,6.0,1.0,22.0,10.8,6.7,2.1,2.4,99510.0,0.0
20131227,4.0,1.0,22.0,8.8,6.3,1.8,0.0,98670.0,0.0
20131228,2.0,4.5,40.0,10.5,6.3,3.7,0.0,99750.0,0.0
20131229,1.0,6.3,48.0,10.5,5.1,-0.3,0.4,101490.0,0.0
20131230,4.0,1.7,27.0,10.9,6.4,2.2,6.0,101070.0,0.0
20131231,5.0,0.0,13.0,11.4,8.0,5.1,4.8,100410.0,0.0
20140101,6.0,0.0,13.0,11.1,8.5,5.6,13.8,99300.0,0.0
20140102,4.0,5.2,45.0,10.7,8.6,6.1,4.8,99330.0,0.0
20140103,3.0,2.9,34.0,9.5,8.6,6.5,12.0,99440.0,0.0
20140104,6.0,0.0,13.0,12.5,7.4,5.3,3.4,99360.0,0.0
20140105,4.0,1.0,23.0,12.6,6.6,0.7,9.6,100010.0,0.0
20140106,5.0,1.2,25.0,11.8,7.7,2.7,9.6,99450.0,0.0
20140107,4.0,1.4,26.0,12.0,10.5,9.1,5.2,100300.0,0.0
20140108,4.0,0.9,23.0,9.1,9.4,6.7,3.6,101190.0,0.0
20140109,4.0,3.3,38.0,10.9,8.7,8.3,0.0,100640.0,0.0
20140110,3.0,3.9,41.0,9.2,6.6,2.3,1.8,101430.0,0.0
20140111,3.0,6.7,55.0,9.9,6.8,4.3,0.0,101860.0,0.0
20140112,4.0,1.9,31.0,9.7,4.1,-1.8,2.4,101650.0,0.0
20140113,2.0,3.5,41.0,10.2,5.9,2.1,4.8,100500.0,0.0
20140114,5.0,5.7,52.0,11.3,5.4,0.5,4.6,100440.0,0.0
20140115,7.0,0.0,15.0,10.6,6.3,1.3,2.8,99840.0,0.0
20140116,5.0,2.6,37.0,9.2,9.0,7.4,11.6,99040.0,0.0
20140117,5.0,1.9,33.0,10.7,7.9,6.5,7.2,99060.0,0.0
20140118,7.0,0.9,26.0,8.6,8.4,6.1,0.2,99140.0,0.0
20140119,2.0,5.4,54.0,9.2,7.4,6.2,0.0,99550.0,0.0
20140120,6.0,3.9,46.0,8.7,4.9,0.6,0.2,100770.0,0.0
20140121,5.0,1.7,33.0,10.7,4.9,1.0,8.8,101000.0,0.0
20140122,7.0,2.5,39.0,8.8,6.2,1.6,0.2,100670.0,0.0
20140123,4.0,2.9,42.0,8.8,5.5,2.2,1.2,101260.0,0.0
20140124,7.0,0.0,17.0,12.3,5.3,1.7,5.6,101390.0,0.0
20140125,5.0,1.5,34.0,9.9,8.5,4.6,1.8,101260.0,0.0
20140126,6.0,0.1,20.0,8.8,6.9,3.8,5.0,100210.0,0.0
20140127,3.0,3.6,49.0,10.1,5.4,2.0,1.8,98990.0,0.0
20140128,5.0,3.7,51.0,4.8,7.0,3.8,1.6,98510.0,0.0
20140129,8.0,0.0,18.0,6.0,4.8,4.7,18.8,99400.0,0.0
20140130,7.0,0.0,19.0,9.5,4.7,3.4,0.2,100180.0,0.0
20140131,8.0,0.0,19.0,9.1,5.3,1.1,19.8,99840.0,0.0
20140201,3.0,5.6,65.0,10.2,5.6,2.0,0.0,99000.0,0.0
20140202,2.0,7.0,74.0,8.8,7.6,4.9,0.0,100530.0,0.0
20140203,3.0,1.0,34.0,9.4,6.1,3.4,0.0,100370.0,0.0
20140204,5.0,3.9,57.0,10.1,6.8,4.2,11.2,99670.0,0.0
20140205,6.0,1.1,36.0,10.1,7.8,5.4,1.6,98190.0,0.0
20140206,5.0,0.0,21.0,9.8,8.4,6.7,19.0,98980.0,0.0
20140207,6.0,4.9,67.0,9.8,6.8,3.7,5.8,98880.0,0.0
20140208,5.0,4.0,62.0,8.7,7.3,4.7,2.4,97900.0,0.0
20140209,5.0,1.6,43.0,9.6,7.5,6.3,0.2,98470.0,0.0
20140210,5.0,2.6,53.0,8.7,6.7,3.8,1.4,99300.0,0.0
20140211,3.0,2.7,54.0,9.3,5.4,2.0,2.0,99660.0,0.0
20140212,5.0,0.8,37.0,8.6,6.0,2.6,8.2,99410.0,0.0
20140213,2.0,5.6,78.0,12.4,6.2,3.8,0.4,99250.0,0.0
20140214,6.0,0.0,24.0,11.0,7.8,3.1,9.8,99000.0,0.0
20140215,3.0,6.0,83.0,10.7,7.9,4.7,0.4,98860.0,0.0
20140216,1.0,8.4,101.0,10.8,6.3,1.9,0.2,100680.0,0.0
20140217,5.0,0.1,29.0,11.1,6.8,2.7,2.2,100770.0,0.0
20140218,5.0,1.2,45.0,11.0,9.3,7.5,5.8,100860.0,0.0
20140219,6.0,0.1,30.0,13.5,7.6,4.1,0.8,101120.0,0.0
20140220,6.0,1.4,49.0,10.9,10.2,6.8,1.6,100150.0,0.0
20140221,2.0,7.3,100.0,11.9,7.1,3.2,0.0,100350.0,0.0
20140222,3.0,6.4,95.0,12.5,8.3,4.6,0.0,100910.0,0.0
20140223,6.0,0.0,29.0,14.9,9.7,6.8,0.0,101030.0,0.0
20140224,4.0,4.4,82.0,10.7,10.9,6.8,3.2,100500.0,0.0
20140225,5.0,2.0,60.0,11.8,9.4,8.1,2.6,100050.0,0.0
20140226,1.0,7.7,111.0,12.0,7.4,2.9,2.8,101270.0,0.0
20140227,4.0,4.9,90.0,8.4,8.9,5.7,4.8,100700.0,0.0
20140228,7.0,1.0,50.0,10.1,5.1,1.8,3.4,99890.0,0.0
20140301,3.0,5.3,105.0,10.4,5.4,0.7,0.2,100260.0,0.0
20140302,6.0,1.8,68.0,8.9,6.0,1.5,7.0,99420.0,0.0
20140303,4.0,2.6,79.0,11.0,6.1,3.3,1.0,98600.0,0.0
20140304,3.0,3.1,86.0,13.2,5.7,0.3,0.2,100340.0,0.0
20140305,2.0,7.9,135.0,13.5,6.7,0.2,0.0,102010.0,0.0
20140306,3.0,6.4,122.0,16.7,9.2,4.8,0.0,102440.0,0.0
20140307,3.0,4.6,106.0,15.7,11.7,6.6,0.0,102310.0,0.0
20140308,2.0,6.5,127.0,19.2,11.4,7.1,0.0,102530.0,0.0
20140309,0.0,10.3,163.0,12.9,12.5,5.8,0.0,102240.0,0.0
20140310,4.0,3.9,102.0,11.6,8.6,4.2,0.0,102810.0,0.0
20140311,6.0,0.0,41.0,16.3,9.0,6.3,0.0,103350.0,0.0
20140312,1.0,7.7,145.0,18.7,9.4,2.5,0.2,103230.0,0.0
20140313,5.0,8.1,150.0,17.0,10.4,2.1,0.0,103010.0,0.0
20140314,0.0,9.5,165.0,18.2,9.7,2.3,0.0,102780.0,0.0
20140315,2.0,7.1,144.0,18.9,12.1,5.9,0.0,102650.0,0.0
20140316,0.0,11.1,184.0,14.0,13.0,7.0,0.0,102380.0,0.0
20140317,2.0,5.0,124.0,14.2,9.8,5.5,0.0,102170.0,0.0
20140318,6.0,2.8,98.0,16.6,10.5,6.7,0.0,101700.0,0.0
20140319,1.0,4.1,116.0,13.9,12.1,7.6,0.0,102220.0,0.0
20140320,7.0,1.8,86.0,13.0,10.4,6.9,2.6,101000.0,0.0
20140321,4.0,6.9,152.0,11.8,9.7,6.4,6.0,100560.0,0.0
20140322,3.0,7.1,155.0,10.7,8.0,4.1,0.0,99940.0,0.0
20140323,3.0,7.7,164.0,11.5,6.1,1.5,0.0,100760.0,0.0
20140324,2.0,7.7,165.0,8.9,5.2,-1.2,6.2,101270.0,0.0
20140325,6.0,0.1,55.0,9.5,7.4,5.8,1.0,100890.0,0.0
20140326,4.0,2.4,101.0,11.1,5.9,2.3,1.8,101750.0,0.0
20140327,4.0,4.4,131.0,14.0,7.0,2.9,0.0,101290.0,0.0
20140328,3.0,0.9,77.0,19.3,8.7,3.4,0.0,101480.0,0.0
20140329,3.0,10.4,203.0,19.8,13.2,7.0,0.0,101410.0,0.0
20140330,2.0,3.6,124.0,17.0,13.3,6.8,0.0,101300.0,0.0
20140331,5.0,0.6,73.0,18.9,13.2,9.3,1.6,101260.0,0.0
20140401,4.0,5.2,148.0,18.5,13.0,7.1,0.0,101020.0,0.0
20140402,4.0,2.2,105.0,18.3,13.9,9.3,0.0,100370.0,0.0
20140403,4.0,1.3,90.0,15.1,14.7,11.1,0.0,100010.0,0.0
20140404,3.0,0.8,81.0,14.9,13.1,11.1,0.0,100800.0,0.0
20140405,6.0,2.2,109.0,16.0,10.5,6.0,3.0,101360.0,0.0
20140406,8.0,0.1,63.0,14.4,13.6,11.1,1.2,101290.0,0.0
20140407,7.0,0.0,58.0,14.0,13.3,12.2,4.0,100890.0,0.0
20140408,2.0,8.0,193.0,17.1,9.7,5.4,0.0,101850.0,0.0
20140409,2.0,9.7,215.0,16.6,10.8,4.4,0.0,102560.0,0.0
20140410,4.0,8.2,198.0,16.0,11.6,6.6,0.0,102250.0,0.0
20140411,5.0,2.9,126.0,14.1,13.0,9.9,0.0,102160.0,0.0
20140412,3.0,3.5,137.0,16.4,10.2,6.3,0.0,101930.0,0.0
20140413,1.0,12.3,251.0,15.8,12.2,7.9,0.0,102160.0,0.0
20140414,1.0,11.0,238.0,14.6,10.9,6.0,0.0,102480.0,0.0
20140415,0.0,12.8,260.0,17.1,9.2,3.8,0.0,103000.0,0.0
20140416,0.0,12.9,263.0,16.9,10.3,3.5,0.0,102750.0,0.0
20140417,3.0,5.8,177.0,12.7,11.4,5.9,0.0,102010.0,0.0
20140418,2.0,7.6,202.0,14.0,9.2,5.7,0.0,102070.0,0.0
20140419,3.0,8.3,213.0,14.2,8.7,3.4,0.0,101810.0,0.0
20140420,5.0,0.1,71.0,19.3,10.5,6.7,8.8,100680.0,0.0
20140421,3.0,6.9,197.0,16.4,12.2,5.1,26.8,100550.0,0.0
20140422,7.0,0.7,92.0,16.5,13.0,9.6,0.2,100840.0,0.0
20140423,4.0,5.4,178.0,17.3,11.2,5.8,2.4,101750.0,0.0
20140424,5.0,3.7,152.0,13.2,13.8,10.2,0.6,101860.0,0.0
20140425,6.0,0.0,68.0,16.2,11.1,9.0,6.0,101150.0,0.0
20140426,4.0,6.6,198.0,14.7,11.9,7.5,1.4,100470.0,0.0
20140427,7.0,0.7,95.0,18.2,11.7,8.7,0.2,100340.0,0.0
20140428,6.0,2.6,137.0,17.2,14.0,9.8,0.0,101050.0,0.0
20140429,4.0,4.3,167.0,19.6,12.8,8.4,0.0,101240.0,0.0
20140430,1.0,11.1,262.0,13.9,13.1,6.5,3.4,101250.0,0.0
20140501,8.0,0.0,71.0,12.5,11.8,9.6,8.2,101070.0,0.0
20140502,7.0,0.3,86.0,14.5,10.6,8.7,0.0,102340.0,0.0
20140503,0.0,13.2,292.0,16.6,8.5,2.5,0.0,102850.0,0.0
20140504,0.0,10.8,264.0,18.5,10.7,4.7,0.0,102320.0,0.0
20140505,2.0,9.6,250.0,18.8,11.9,5.3,0.2,101260.0,0.0
20140506,5.0,6.9,213.0,17.8,15.4,11.9,0.8,100590.0,0.0
20140507,6.0,4.7,181.0,15.8,14.0,10.1,1.0,100910.0,0.0
20140508,7.0,0.3,89.0,17.8,13.4,11.0,3.4,100830.0,0.0
20140509,5.0,8.5,239.0,18.1,14.5,11.2,2.8,101130.0,0.0
20140510,6.0,4.8,185.0,14.9,14.4,10.6,2.6,100390.0,0.0
20140511,7.0,1.9,132.0,17.9,11.8,8.7,0.0,100380.0,0.0
20140512,5.0,7.9,233.0,16.4,13.4,8.9,7.0,101030.0,0.0
20140513,6.0,3.1,157.0,19.5,12.5,8.5,8.2,101950.0,0.0
20140514,1.0,12.7,298.0,21.5,12.9,6.2,0.0,103100.0,0.0
20140515,2.0,10.9,276.0,22.8,14.9,8.2,0.0,103560.0,0.0
20140516,1.0,9.0,252.0,23.8,16.2,9.5,0.0,103190.0,0.0
20140517,2.0,9.5,259.0,23.5,17.6,11.3,0.0,102330.0,0.0
20140518,0.0,13.6,313.0,26.3,17.9,12.2,0.0,101210.0,0.0
20140519,1.0,10.9,280.0,20.1,20.0,13.7,0.0,100360.0,0.0
20140520,5.0,2.4,147.0,19.3,17.4,14.7,0.0,100700.0,0.0
20140521,2.0,5.9,210.0,17.8,14.5,9.6,8.0,100820.0,0.0
20140522,6.0,4.8,192.0,17.0,15.0,12.1,6.0,100160.0,0.0
20140523,6.0,3.9,177.0,16.2,14.1,11.2,11.6,100540.0,0.0
20140524,7.0,3.2,165.0,18.2,13.7,11.2,2.4,100960.0,0.0
20140525,2.0,13.2,314.0,13.4,13.9,9.6,3.0,101700.0,0.0
20140526,7.0,0.0,81.0,13.4,11.3,9.1,9.6,101880.0,0.0
20140527,7.0,0.0,81.0,16.1,12.0,10.6,9.8,101460.0,0.0
20140528,8.0,0.0,81.0,19.6,12.7,9.3,0.0,101180.0,0.0
